sweep,size,algorithm,probability_numerator,probability_denominator,probability,seed,request_id,status,message_correct,sender_note,received_bits,source_bits,redundancy_bits,reported_flipped_bits,detected_units,corrected_bits,uncorrectable_units,overhead_ratio
main,128,crc32-iso-hdlc,0,1,0.0,8,main-729,ok,True,,1056,1024,32,0,0,0,0,0.03125
main,128,crc32-iso-hdlc,0,1,0.0,9,main-730,ok,True,,1056,1024,32,0,0,0,0,0.03125
main,128,crc32-iso-hdlc,0,1,0.0,10,main-731,ok,True,,1056,1024,32,0,0,0,0,0.03125
main,128,crc32-iso-hdlc,0,1,0.0,11,main-732,ok,True,,1056,1024,32,0,0,0,0,0.03125
main,128,crc32-iso-hdlc,0,1,0.0,12,main-733,ok,True,,1056,1024,32,0,0,0,0,0.03125
main,128,crc32-iso-hdlc,0,1,0.0,13,main-734,ok,True,,1056,1024,32,0,0,0,0,0.03125
main,128,crc32-iso-hdlc,0,1,0.0,14,main-735,ok,True,,1056,1024,32,0,0,0,0,0.03125
main,128,crc32-iso-hdlc,0,1,0.0,15,main-736,ok,True,,1056,1024,32,0,0,0,0,0.03125
main,128,crc32-iso-hdlc,0,1,0.0,16,main-737,ok,True,,1056,1024,32,0,0,0,0,0.03125
main,128,crc32-iso-hdlc,0,1,0.0,17,main-738,ok,True,,1056,1024,32,0,0,0,0,0.03125
main,128,crc32-iso-hdlc,0,1,0.0,18,main-739,ok,True,,1056,1024,32,0,0,0,0,0.03125
main,128,crc32-iso-hdlc,0,1,0.0,19,main-740,ok,True,,1056,1024,32,0,0,0,0,0.03125
main,128,crc32-iso-hdlc,1,100000,1e-05,0,main-741,ok,True,,1056,1024,32,0,0,0,0,0.03125
main,128,crc32-iso-hdlc,1,100000,1e-05,1,main-742,ok,True,,1056,1024,32,0,0,0,0,0.03125
main,128,crc32-iso-hdlc,1,100000,1e-05,2,main-743,ok,True,,1056,1024,32,0,0,0,0,0.03125
main,128,crc32-iso-hdlc,1,100000,1e-05,3,main-744,ok,True,,1056,1024,32,0,0,0,0,0.03125
main,128,crc32-iso-hdlc,1,100000,1e-05,4,main-745,ok,True,,1056,1024,32,0,0,0,0,0.03125
main,128,crc32-iso-hdlc,1,100000,1e-05,5,main-746,ok,True,,1056,1024,32,0,0,0,0,0.03125
main,128,crc32-iso-hdlc,1,100000,1e-05,6,main-747,ok,True,,1056,1024,32,0,0,0,0,0.03125
main,128,crc32-iso-hdlc,1,100000,1e-05,7,main-748,ok,True,,1056,1024,32,0,0,0,0,0.03125
main,128,crc32-iso-hdlc,1,100000,1e-05,8,main-749,ok,True,,1056,1024,32,0,0,0,0,0.03125
main,128,crc32-iso-hdlc,1,100000,1e-05,9,main-750,ok,True,,1056,1024,32,0,0,0,0,0.03125
main,128,crc32-iso-hdlc,1,100000,1e-05,10,main-751,ok,True,,1056,1024,32,0,0,0,0,0.03125
main,128,crc32-iso-hdlc,1,100000,1e-05,11,main-752,ok,True,,1056,1024,32,0,0,0,0,0.03125
main,128,crc32-iso-hdlc,1,100000,1e-05,12,main-753,ok,True,,1056,1024,32,0,0,0,0,0.03125
main,128,crc32-iso-hdlc,1,100000,1e-05,13,main-754,ok,True,,1056,1024,32,0,0,0,0,0.03125
main,128,crc32-iso-hdlc,1,100000,1e-05,14,main-755,ok,True,,1056,1024,32,0,0,0,0,0.03125
main,128,crc32-iso-hdlc,1,100000,1e-05,15,main-756,ok,True,,1056,1024,32,0,0,0,0,0.03125
main,128,crc32-iso-hdlc,1,100000,1e-05,16,main-757,ok,True,,1056,1024,32,0,0,0,0,0.03125
main,128,crc32-iso-hdlc,1,100000,1e-05,17,main-758,ok,True,,1056,1024,32,0,0,0,0,0.03125
main,128,crc32-iso-hdlc,1,100000,1e-05,18,main-759,ok,True,,1056,1024,32,0,0,0,0,0.03125
main,128,crc32-iso-hdlc,1,100000,1e-05,19,main-760,ok,True,,1056,1024,32,0,0,0,0,0.03125
main,128,crc32-iso-hdlc,1,10000,0.0001,0,main-761,ok,True,,1056,1024,32,0,0,0,0,0.03125
main,128,crc32-iso-hdlc,1,10000,0.0001,1,main-762,ok,True,,1056,1024,32,0,0,0,0,0.03125
main,128,crc32-iso-hdlc,1,10000,0.0001,2,main-763,ok,True,,1056,1024,32,0,0,0,0,0.03125
main,128,crc32-iso-hdlc,1,10000,0.0001,3,main-764,ok,True,,1056,1024,32,0,0,0,0,0.03125
main,128,crc32-iso-hdlc,1,10000,0.0001,4,main-765,ok,True,,1056,1024,32,0,0,0,0,0.03125
main,128,crc32-iso-hdlc,1,10000,0.0001,5,main-766,ok,True,,1056,1024,32,0,0,0,0,0.03125
main,128,crc32-iso-hdlc,1,10000,0.0001,6,main-767,ok,True,,1056,1024,32,0,0,0,0,0.03125
main,128,crc32-iso-hdlc,1,10000,0.0001,7,main-768,ok,True,,1056,1024,32,0,0,0,0,0.03125
main,128,crc32-iso-hdlc,1,10000,0.0001,8,main-769,detected_uncorrectable,,,1056,1024,32,1,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,10000,0.0001,9,main-770,ok,True,,1056,1024,32,0,0,0,0,0.03125
main,128,crc32-iso-hdlc,1,10000,0.0001,10,main-771,ok,True,,1056,1024,32,0,0,0,0,0.03125
main,128,crc32-iso-hdlc,1,10000,0.0001,11,main-772,ok,True,,1056,1024,32,0,0,0,0,0.03125
main,128,crc32-iso-hdlc,1,10000,0.0001,12,main-773,ok,True,,1056,1024,32,0,0,0,0,0.03125
main,128,crc32-iso-hdlc,1,10000,0.0001,13,main-774,ok,True,,1056,1024,32,0,0,0,0,0.03125
main,128,crc32-iso-hdlc,1,10000,0.0001,14,main-775,ok,True,,1056,1024,32,0,0,0,0,0.03125
main,128,crc32-iso-hdlc,1,10000,0.0001,15,main-776,ok,True,,1056,1024,32,0,0,0,0,0.03125
main,128,crc32-iso-hdlc,1,10000,0.0001,16,main-777,detected_uncorrectable,,,1056,1024,32,1,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,10000,0.0001,17,main-778,ok,True,,1056,1024,32,0,0,0,0,0.03125
main,128,crc32-iso-hdlc,1,10000,0.0001,18,main-779,ok,True,,1056,1024,32,0,0,0,0,0.03125
main,128,crc32-iso-hdlc,1,10000,0.0001,19,main-780,ok,True,,1056,1024,32,0,0,0,0,0.03125
main,128,crc32-iso-hdlc,1,1000,0.001,0,main-781,detected_uncorrectable,,,1056,1024,32,2,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,1000,0.001,1,main-782,detected_uncorrectable,,,1056,1024,32,1,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,1000,0.001,2,main-783,detected_uncorrectable,,,1056,1024,32,2,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,1000,0.001,3,main-784,detected_uncorrectable,,,1056,1024,32,1,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,1000,0.001,4,main-785,ok,True,,1056,1024,32,0,0,0,0,0.03125
main,128,crc32-iso-hdlc,1,1000,0.001,5,main-786,detected_uncorrectable,,,1056,1024,32,1,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,1000,0.001,6,main-787,detected_uncorrectable,,,1056,1024,32,3,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,1000,0.001,7,main-788,detected_uncorrectable,,,1056,1024,32,1,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,1000,0.001,8,main-789,detected_uncorrectable,,,1056,1024,32,3,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,1000,0.001,9,main-790,detected_uncorrectable,,,1056,1024,32,1,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,1000,0.001,10,main-791,detected_uncorrectable,,,1056,1024,32,5,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,1000,0.001,11,main-792,detected_uncorrectable,,,1056,1024,32,1,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,1000,0.001,12,main-793,detected_uncorrectable,,,1056,1024,32,1,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,1000,0.001,13,main-794,ok,True,,1056,1024,32,0,0,0,0,0.03125
main,128,crc32-iso-hdlc,1,1000,0.001,14,main-795,detected_uncorrectable,,,1056,1024,32,2,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,1000,0.001,15,main-796,ok,True,,1056,1024,32,0,0,0,0,0.03125
main,128,crc32-iso-hdlc,1,1000,0.001,16,main-797,detected_uncorrectable,,,1056,1024,32,2,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,1000,0.001,17,main-798,detected_uncorrectable,,,1056,1024,32,2,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,1000,0.001,18,main-799,ok,True,,1056,1024,32,0,0,0,0,0.03125
main,128,crc32-iso-hdlc,1,1000,0.001,19,main-800,detected_uncorrectable,,,1056,1024,32,3,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,200,0.005,0,main-801,detected_uncorrectable,,,1056,1024,32,6,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,200,0.005,1,main-802,detected_uncorrectable,,,1056,1024,32,6,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,200,0.005,2,main-803,detected_uncorrectable,,,1056,1024,32,6,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,200,0.005,3,main-804,detected_uncorrectable,,,1056,1024,32,3,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,200,0.005,4,main-805,detected_uncorrectable,,,1056,1024,32,3,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,200,0.005,5,main-806,detected_uncorrectable,,,1056,1024,32,6,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,200,0.005,6,main-807,detected_uncorrectable,,,1056,1024,32,8,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,200,0.005,7,main-808,detected_uncorrectable,,,1056,1024,32,3,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,200,0.005,8,main-809,detected_uncorrectable,,,1056,1024,32,10,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,200,0.005,9,main-810,detected_uncorrectable,,,1056,1024,32,5,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,200,0.005,10,main-811,detected_uncorrectable,,,1056,1024,32,10,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,200,0.005,11,main-812,detected_uncorrectable,,,1056,1024,32,3,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,200,0.005,12,main-813,detected_uncorrectable,,,1056,1024,32,2,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,200,0.005,13,main-814,detected_uncorrectable,,,1056,1024,32,6,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,200,0.005,14,main-815,detected_uncorrectable,,,1056,1024,32,9,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,200,0.005,15,main-816,detected_uncorrectable,,,1056,1024,32,2,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,200,0.005,16,main-817,detected_uncorrectable,,,1056,1024,32,7,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,200,0.005,17,main-818,detected_uncorrectable,,,1056,1024,32,5,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,200,0.005,18,main-819,detected_uncorrectable,,,1056,1024,32,3,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,200,0.005,19,main-820,detected_uncorrectable,,,1056,1024,32,7,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,100,0.01,0,main-821,detected_uncorrectable,,,1056,1024,32,10,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,100,0.01,1,main-822,detected_uncorrectable,,,1056,1024,32,11,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,100,0.01,2,main-823,detected_uncorrectable,,,1056,1024,32,15,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,100,0.01,3,main-824,detected_uncorrectable,,,1056,1024,32,9,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,100,0.01,4,main-825,detected_uncorrectable,,,1056,1024,32,8,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,100,0.01,5,main-826,detected_uncorrectable,,,1056,1024,32,10,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,100,0.01,6,main-827,detected_uncorrectable,,,1056,1024,32,13,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,100,0.01,7,main-828,detected_uncorrectable,,,1056,1024,32,8,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,100,0.01,8,main-829,detected_uncorrectable,,,1056,1024,32,20,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,100,0.01,9,main-830,detected_uncorrectable,,,1056,1024,32,8,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,100,0.01,10,main-831,detected_uncorrectable,,,1056,1024,32,16,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,100,0.01,11,main-832,detected_uncorrectable,,,1056,1024,32,5,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,100,0.01,12,main-833,detected_uncorrectable,,,1056,1024,32,10,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,100,0.01,13,main-834,detected_uncorrectable,,,1056,1024,32,13,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,100,0.01,14,main-835,detected_uncorrectable,,,1056,1024,32,17,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,100,0.01,15,main-836,detected_uncorrectable,,,1056,1024,32,7,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,100,0.01,16,main-837,detected_uncorrectable,,,1056,1024,32,8,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,100,0.01,17,main-838,detected_uncorrectable,,,1056,1024,32,8,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,100,0.01,18,main-839,detected_uncorrectable,,,1056,1024,32,6,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,100,0.01,19,main-840,detected_uncorrectable,,,1056,1024,32,11,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,50,0.02,0,main-841,detected_uncorrectable,,,1056,1024,32,17,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,50,0.02,1,main-842,detected_uncorrectable,,,1056,1024,32,20,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,50,0.02,2,main-843,detected_uncorrectable,,,1056,1024,32,27,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,50,0.02,3,main-844,detected_uncorrectable,,,1056,1024,32,16,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,50,0.02,4,main-845,detected_uncorrectable,,,1056,1024,32,22,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,50,0.02,5,main-846,detected_uncorrectable,,,1056,1024,32,20,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,50,0.02,6,main-847,detected_uncorrectable,,,1056,1024,32,27,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,50,0.02,7,main-848,detected_uncorrectable,,,1056,1024,32,19,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,50,0.02,8,main-849,detected_uncorrectable,,,1056,1024,32,33,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,50,0.02,9,main-850,detected_uncorrectable,,,1056,1024,32,20,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,50,0.02,10,main-851,detected_uncorrectable,,,1056,1024,32,30,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,50,0.02,11,main-852,detected_uncorrectable,,,1056,1024,32,14,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,50,0.02,12,main-853,detected_uncorrectable,,,1056,1024,32,15,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,50,0.02,13,main-854,detected_uncorrectable,,,1056,1024,32,24,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,50,0.02,14,main-855,detected_uncorrectable,,,1056,1024,32,25,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,50,0.02,15,main-856,detected_uncorrectable,,,1056,1024,32,13,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,50,0.02,16,main-857,detected_uncorrectable,,,1056,1024,32,14,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,50,0.02,17,main-858,detected_uncorrectable,,,1056,1024,32,22,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,50,0.02,18,main-859,detected_uncorrectable,,,1056,1024,32,17,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,50,0.02,19,main-860,detected_uncorrectable,,,1056,1024,32,27,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,20,0.05,0,main-861,detected_uncorrectable,,,1056,1024,32,47,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,20,0.05,1,main-862,detected_uncorrectable,,,1056,1024,32,59,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,20,0.05,2,main-863,detected_uncorrectable,,,1056,1024,32,56,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,20,0.05,3,main-864,detected_uncorrectable,,,1056,1024,32,43,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,20,0.05,4,main-865,detected_uncorrectable,,,1056,1024,32,60,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,20,0.05,5,main-866,detected_uncorrectable,,,1056,1024,32,59,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,20,0.05,6,main-867,detected_uncorrectable,,,1056,1024,32,60,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,20,0.05,7,main-868,detected_uncorrectable,,,1056,1024,32,51,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,20,0.05,8,main-869,detected_uncorrectable,,,1056,1024,32,52,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,20,0.05,9,main-870,detected_uncorrectable,,,1056,1024,32,51,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,20,0.05,10,main-871,detected_uncorrectable,,,1056,1024,32,62,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,20,0.05,11,main-872,detected_uncorrectable,,,1056,1024,32,51,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,20,0.05,12,main-873,detected_uncorrectable,,,1056,1024,32,47,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,20,0.05,13,main-874,detected_uncorrectable,,,1056,1024,32,53,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,20,0.05,14,main-875,detected_uncorrectable,,,1056,1024,32,61,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,20,0.05,15,main-876,detected_uncorrectable,,,1056,1024,32,48,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,20,0.05,16,main-877,detected_uncorrectable,,,1056,1024,32,43,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,20,0.05,17,main-878,detected_uncorrectable,,,1056,1024,32,59,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,20,0.05,18,main-879,detected_uncorrectable,,,1056,1024,32,57,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,20,0.05,19,main-880,detected_uncorrectable,,,1056,1024,32,57,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,10,0.1,0,main-881,detected_uncorrectable,,,1056,1024,32,95,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,10,0.1,1,main-882,detected_uncorrectable,,,1056,1024,32,116,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,10,0.1,2,main-883,detected_uncorrectable,,,1056,1024,32,101,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,10,0.1,3,main-884,detected_uncorrectable,,,1056,1024,32,94,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,10,0.1,4,main-885,detected_uncorrectable,,,1056,1024,32,107,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,10,0.1,5,main-886,detected_uncorrectable,,,1056,1024,32,109,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,10,0.1,6,main-887,detected_uncorrectable,,,1056,1024,32,108,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,10,0.1,7,main-888,detected_uncorrectable,,,1056,1024,32,105,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,10,0.1,8,main-889,detected_uncorrectable,,,1056,1024,32,106,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,10,0.1,9,main-890,detected_uncorrectable,,,1056,1024,32,106,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,10,0.1,10,main-891,detected_uncorrectable,,,1056,1024,32,98,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,10,0.1,11,main-892,detected_uncorrectable,,,1056,1024,32,101,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,10,0.1,12,main-893,detected_uncorrectable,,,1056,1024,32,94,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,10,0.1,13,main-894,detected_uncorrectable,,,1056,1024,32,105,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,10,0.1,14,main-895,detected_uncorrectable,,,1056,1024,32,111,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,10,0.1,15,main-896,detected_uncorrectable,,,1056,1024,32,102,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,10,0.1,16,main-897,detected_uncorrectable,,,1056,1024,32,114,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,10,0.1,17,main-898,detected_uncorrectable,,,1056,1024,32,107,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,10,0.1,18,main-899,detected_uncorrectable,,,1056,1024,32,114,1,0,1,0.03125
main,128,crc32-iso-hdlc,1,10,0.1,19,main-900,detected_uncorrectable,,,1056,1024,32,111,1,0,1,0.03125
main,128,hamming-secded-13-8,0,1,0.0,0,main-901,ok,True,,1664,1024,640,0,0,0,0,0.625
main,128,hamming-secded-13-8,0,1,0.0,1,main-902,ok,True,,1664,1024,640,0,0,0,0,0.625
main,128,hamming-secded-13-8,0,1,0.0,2,main-903,ok,True,,1664,1024,640,0,0,0,0,0.625
main,128,hamming-secded-13-8,0,1,0.0,3,main-904,ok,True,,1664,1024,640,0,0,0,0,0.625
main,128,hamming-secded-13-8,0,1,0.0,4,main-905,ok,True,,1664,1024,640,0,0,0,0,0.625
main,128,hamming-secded-13-8,0,1,0.0,5,main-906,ok,True,,1664,1024,640,0,0,0,0,0.625
main,128,hamming-secded-13-8,0,1,0.0,6,main-907,ok,True,,1664,1024,640,0,0,0,0,0.625
main,128,hamming-secded-13-8,0,1,0.0,7,main-908,ok,True,,1664,1024,640,0,0,0,0,0.625
main,128,hamming-secded-13-8,0,1,0.0,8,main-909,ok,True,,1664,1024,640,0,0,0,0,0.625
main,128,hamming-secded-13-8,0,1,0.0,9,main-910,ok,True,,1664,1024,640,0,0,0,0,0.625
main,128,hamming-secded-13-8,0,1,0.0,10,main-911,ok,True,,1664,1024,640,0,0,0,0,0.625
main,128,hamming-secded-13-8,0,1,0.0,11,main-912,ok,True,,1664,1024,640,0,0,0,0,0.625
main,128,hamming-secded-13-8,0,1,0.0,12,main-913,ok,True,,1664,1024,640,0,0,0,0,0.625
main,128,hamming-secded-13-8,0,1,0.0,13,main-914,ok,True,,1664,1024,640,0,0,0,0,0.625
main,128,hamming-secded-13-8,0,1,0.0,14,main-915,ok,True,,1664,1024,640,0,0,0,0,0.625
main,128,hamming-secded-13-8,0,1,0.0,15,main-916,ok,True,,1664,1024,640,0,0,0,0,0.625
main,128,hamming-secded-13-8,0,1,0.0,16,main-917,ok,True,,1664,1024,640,0,0,0,0,0.625
main,128,hamming-secded-13-8,0,1,0.0,17,main-918,ok,True,,1664,1024,640,0,0,0,0,0.625
main,128,hamming-secded-13-8,0,1,0.0,18,main-919,ok,True,,1664,1024,640,0,0,0,0,0.625
main,128,hamming-secded-13-8,0,1,0.0,19,main-920,ok,True,,1664,1024,640,0,0,0,0,0.625
main,128,hamming-secded-13-8,1,100000,1e-05,0,main-921,ok,True,,1664,1024,640,0,0,0,0,0.625
main,128,hamming-secded-13-8,1,100000,1e-05,1,main-922,ok,True,,1664,1024,640,0,0,0,0,0.625
main,128,hamming-secded-13-8,1,100000,1e-05,2,main-923,ok,True,,1664,1024,640,0,0,0,0,0.625
main,128,hamming-secded-13-8,1,100000,1e-05,3,main-924,ok,True,,1664,1024,640,0,0,0,0,0.625
main,128,hamming-secded-13-8,1,100000,1e-05,4,main-925,ok,True,,1664,1024,640,0,0,0,0,0.625
main,128,hamming-secded-13-8,1,100000,1e-05,5,main-926,ok,True,,1664,1024,640,0,0,0,0,0.625
main,128,hamming-secded-13-8,1,100000,1e-05,6,main-927,ok,True,,1664,1024,640,0,0,0,0,0.625
main,128,hamming-secded-13-8,1,100000,1e-05,7,main-928,ok,True,,1664,1024,640,0,0,0,0,0.625
main,128,hamming-secded-13-8,1,100000,1e-05,8,main-929,ok,True,,1664,1024,640,0,0,0,0,0.625
main,128,hamming-secded-13-8,1,100000,1e-05,9,main-930,ok,True,,1664,1024,640,0,0,0,0,0.625
main,128,hamming-secded-13-8,1,100000,1e-05,10,main-931,ok,True,,1664,1024,640,0,0,0,0,0.625
main,128,hamming-secded-13-8,1,100000,1e-05,11,main-932,ok,True,,1664,1024,640,0,0,0,0,0.625
main,128,hamming-secded-13-8,1,100000,1e-05,12,main-933,ok,True,,1664,1024,640,0,0,0,0,0.625
main,128,hamming-secded-13-8,1,100000,1e-05,13,main-934,ok,True,,1664,1024,640,0,0,0,0,0.625
main,128,hamming-secded-13-8,1,100000,1e-05,14,main-935,ok,True,,1664,1024,640,0,0,0,0,0.625
main,128,hamming-secded-13-8,1,100000,1e-05,15,main-936,ok,True,,1664,1024,640,0,0,0,0,0.625
main,128,hamming-secded-13-8,1,100000,1e-05,16,main-937,ok,True,,1664,1024,640,0,0,0,0,0.625
main,128,hamming-secded-13-8,1,100000,1e-05,17,main-938,ok,True,,1664,1024,640,0,0,0,0,0.625
main,128,hamming-secded-13-8,1,100000,1e-05,18,main-939,ok,True,,1664,1024,640,0,0,0,0,0.625
main,128,hamming-secded-13-8,1,100000,1e-05,19,main-940,ok,True,,1664,1024,640,0,0,0,0,0.625
main,128,hamming-secded-13-8,1,10000,0.0001,0,main-941,ok,True,,1664,1024,640,0,0,0,0,0.625
main,128,hamming-secded-13-8,1,10000,0.0001,1,main-942,ok,True,,1664,1024,640,0,0,0,0,0.625
main,128,hamming-secded-13-8,1,10000,0.0001,2,main-943,ok,True,,1664,1024,640,0,0,0,0,0.625
main,128,hamming-secded-13-8,1,10000,0.0001,3,main-944,ok,True,,1664,1024,640,0,0,0,0,0.625
main,128,hamming-secded-13-8,1,10000,0.0001,4,main-945,ok,True,,1664,1024,640,0,0,0,0,0.625
main,128,hamming-secded-13-8,1,10000,0.0001,5,main-946,ok,True,,1664,1024,640,0,0,0,0,0.625
main,128,hamming-secded-13-8,1,10000,0.0001,6,main-947,ok,True,,1664,1024,640,0,0,0,0,0.625
main,128,hamming-secded-13-8,1,10000,0.0001,7,main-948,ok,True,,1664,1024,640,0,0,0,0,0.625
main,128,hamming-secded-13-8,1,10000,0.0001,8,main-949,corrected,True,,1664,1024,640,1,1,1,0,0.625
main,128,hamming-secded-13-8,1,10000,0.0001,9,main-950,ok,True,,1664,1024,640,0,0,0,0,0.625
main,128,hamming-secded-13-8,1,10000,0.0001,10,main-951,ok,True,,1664,1024,640,0,0,0,0,0.625
main,128,hamming-secded-13-8,1,10000,0.0001,11,main-952,ok,True,,1664,1024,640,0,0,0,0,0.625
main,128,hamming-secded-13-8,1,10000,0.0001,12,main-953,ok,True,,1664,1024,640,0,0,0,0,0.625
main,128,hamming-secded-13-8,1,10000,0.0001,13,main-954,ok,True,,1664,1024,640,0,0,0,0,0.625
main,128,hamming-secded-13-8,1,10000,0.0001,14,main-955,ok,True,,1664,1024,640,0,0,0,0,0.625
main,128,hamming-secded-13-8,1,10000,0.0001,15,main-956,ok,True,,1664,1024,640,0,0,0,0,0.625
main,128,hamming-secded-13-8,1,10000,0.0001,16,main-957,corrected,True,,1664,1024,640,1,1,1,0,0.625
main,128,hamming-secded-13-8,1,10000,0.0001,17,main-958,ok,True,,1664,1024,640,0,0,0,0,0.625
